node,NoT,NoR,Node_degree,sent_gas,received_gas,total_gas
492,1.0,0.0,1.0,36944.0,0.0,36944.0
493,0.0,17.0,17.0,0.0,692112.0,692112.0
494,1.0,0.0,1.0,130516.0,0.0,130516.0
495,9.0,0.0,9.0,1732704.0,0.0,1732704.0
496,0.0,9.0,9.0,0.0,1732704.0,1732704.0
497,0.0,1.0,1.0,0.0,21000.0,21000.0
498,1.0,0.0,1.0,21000.0,0.0,21000.0
499,0.0,1.0,1.0,0.0,21000.0,21000.0
500,1.0,0.0,1.0,217566.0,0.0,217566.0
501,0.0,1.0,1.0,0.0,21000.0,21000.0
502,6.0,0.0,6.0,126000.0,0.0,126000.0
503,0.0,1.0,1.0,0.0,21000.0,21000.0
504,0.0,1.0,1.0,0.0,21000.0,21000.0
505,13.0,0.0,13.0,2307049.0,0.0,2307049.0
506,0.0,8.0,8.0,0.0,1857961.0,1857961.0
507,1.0,0.0,1.0,19684.0,0.0,19684.0
508,3.0,0.0,3.0,85744.0,0.0,85744.0
509,0.0,1.0,1.0,0.0,21000.0,21000.0
510,1.0,0.0,1.0,141545.0,0.0,141545.0
511,1.0,0.0,1.0,21000.0,0.0,21000.0
512,1.0,0.0,1.0,45118.0,0.0,45118.0
513,1.0,0.0,1.0,50958.0,0.0,50958.0
514,0.0,1.0,1.0,0.0,50958.0,50958.0
515,0.0,1.0,1.0,0.0,21000.0,21000.0
516,1.0,0.0,1.0,46324.0,0.0,46324.0
517,0.0,1.0,1.0,0.0,46324.0,46324.0
518,1.0,0.0,1.0,31097.0,0.0,31097.0
519,1.0,0.0,1.0,31109.0,0.0,31109.0
520,0.0,1.0,1.0,0.0,21000.0,21000.0
521,0.0,1.0,1.0,0.0,21000.0,21000.0
522,1.0,0.0,1.0,304567.0,0.0,304567.0
523,1.0,0.0,1.0,46506.0,0.0,46506.0
524,0.0,2.0,2.0,0.0,93012.0,93012.0
525,1.0,0.0,1.0,234145.0,0.0,234145.0
526,0.0,1.0,1.0,0.0,234145.0,234145.0
527,1.0,0.0,1.0,21000.0,0.0,21000.0
528,1.0,2.0,3.0,33525.0,42000.0,75525.0
529,1.0,0.0,1.0,102027.0,0.0,102027.0
530,0.0,1.0,1.0,0.0,21000.0,21000.0
531,0.0,1.0,1.0,0.0,21000.0,21000.0
532,0.0,1.0,1.0,0.0,21000.0,21000.0
533,1.0,0.0,1.0,113416.0,0.0,113416.0
534,1.0,0.0,1.0,46712.0,0.0,46712.0
535,0.0,1.0,1.0,0.0,21000.0,21000.0
536,0.0,1.0,1.0,0.0,39405.0,39405.0
537,1.0,0.0,1.0,31109.0,0.0,31109.0
538,1.0,0.0,1.0,63209.0,0.0,63209.0
539,1.0,0.0,1.0,21000.0,0.0,21000.0
540,0.0,1.0,1.0,0.0,21000.0,21000.0
541,1.0,0.0,1.0,88585.0,0.0,88585.0
542,1.0,0.0,1.0,135280.0,0.0,135280.0
543,1.0,0.0,1.0,210988.0,0.0,210988.0
544,1.0,0.0,1.0,31109.0,0.0,31109.0
545,1.0,0.0,1.0,356229.0,0.0,356229.0
546,0.0,6.0,6.0,0.0,2115910.0,2115910.0
547,1.0,0.0,1.0,500463.0,0.0,500463.0
548,0.0,138.0,138.0,0.0,40963868.0,40963868.0
549,1.0,0.0,1.0,35769.0,0.0,35769.0
550,0.0,5.0,5.0,0.0,260505.0,260505.0
551,1.0,0.0,1.0,144907.0,0.0,144907.0
552,1.0,0.0,1.0,21000.0,0.0,21000.0
553,0.0,1.0,1.0,0.0,21000.0,21000.0
554,1.0,0.0,1.0,144282.0,0.0,144282.0
555,0.0,1.0,1.0,0.0,21000.0,21000.0
556,1.0,0.0,1.0,111655.0,0.0,111655.0
557,1.0,0.0,1.0,21000.0,0.0,21000.0
558,1.0,0.0,1.0,21000.0,0.0,21000.0
559,0.0,1.0,1.0,0.0,21000.0,21000.0
560,1.0,0.0,1.0,82805.0,0.0,82805.0
561,0.0,2.0,2.0,0.0,193990.0,193990.0
562,0.0,1.0,1.0,0.0,21000.0,21000.0
563,1.0,0.0,1.0,102896.0,0.0,102896.0
564,0.0,47.0,47.0,0.0,4545412.0,4545412.0
565,1.0,0.0,1.0,19581.0,0.0,19581.0
566,0.0,21.0,21.0,0.0,713456.0,713456.0
567,0.0,1.0,1.0,0.0,21000.0,21000.0
568,1.0,0.0,1.0,31097.0,0.0,31097.0
569,1.0,0.0,1.0,46528.0,0.0,46528.0
570,0.0,4.0,4.0,0.0,195149.0,195149.0
571,1.0,0.0,1.0,21000.0,0.0,21000.0
572,3.0,98.0,101.0,93604.0,2058000.0,2151604.0
573,1.0,0.0,1.0,46625.0,0.0,46625.0
574,0.0,10.0,10.0,0.0,466250.0,466250.0
575,4.0,0.0,4.0,84000.0,0.0,84000.0
576,0.0,1.0,1.0,0.0,21000.0,21000.0
577,1.0,0.0,1.0,21000.0,0.0,21000.0
578,1.0,0.0,1.0,21000.0,0.0,21000.0
579,0.0,1.0,1.0,0.0,21000.0,21000.0
580,1.0,0.0,1.0,25918.0,0.0,25918.0
581,15.0,5.0,20.0,315000.0,105000.0,420000.0
582,0.0,1.0,1.0,0.0,21000.0,21000.0
583,0.0,1.0,1.0,0.0,21000.0,21000.0
584,1.0,0.0,1.0,21000.0,0.0,21000.0
585,0.0,1.0,1.0,0.0,21000.0,21000.0
586,1.0,0.0,1.0,321044.0,0.0,321044.0
587,0.0,1.0,1.0,0.0,321044.0,321044.0
588,1.0,0.0,1.0,21000.0,0.0,21000.0
589,0.0,1.0,1.0,0.0,21000.0,21000.0
590,0.0,1.0,1.0,0.0,21000.0,21000.0
591,1.0,0.0,1.0,76170.0,0.0,76170.0
592,0.0,1.0,1.0,0.0,76170.0,76170.0
593,2.0,0.0,2.0,222310.0,0.0,222310.0
594,1.0,0.0,1.0,21000.0,0.0,21000.0
595,20.0,0.0,20.0,435745.0,0.0,435745.0
596,0.0,1.0,1.0,0.0,21000.0,21000.0
597,55.0,0.0,55.0,1173405.0,0.0,1173405.0
598,0.0,1.0,1.0,0.0,21000.0,21000.0
599,0.0,1.0,1.0,0.0,21000.0,21000.0
600,1.0,0.0,1.0,102896.0,0.0,102896.0
601,3.0,0.0,3.0,208964.0,0.0,208964.0
602,1.0,0.0,1.0,31109.0,0.0,31109.0
603,1.0,0.0,1.0,21000.0,0.0,21000.0
604,0.0,3.0,3.0,0.0,63000.0,63000.0
605,0.0,1.0,1.0,0.0,21000.0,21000.0
606,0.0,1.0,1.0,0.0,21000.0,21000.0
607,0.0,1.0,1.0,0.0,21000.0,21000.0
608,1.0,0.0,1.0,130516.0,0.0,130516.0
609,2.0,0.0,2.0,42000.0,0.0,42000.0
610,0.0,1.0,1.0,0.0,21000.0,21000.0
611,2.0,0.0,2.0,110411.0,0.0,110411.0
612,0.0,34.0,34.0,0.0,1608146.0,1608146.0
613,1.0,0.0,1.0,21000.0,0.0,21000.0
614,0.0,11.0,11.0,0.0,231000.0,231000.0
615,0.0,1.0,1.0,0.0,21000.0,21000.0
616,1.0,0.0,1.0,111592.0,0.0,111592.0
617,0.0,28.0,28.0,0.0,8186498.0,8186498.0
618,1.0,0.0,1.0,21000.0,0.0,21000.0
619,1.0,0.0,1.0,31121.0,0.0,31121.0
620,1.0,0.0,1.0,21000.0,0.0,21000.0
621,0.0,1.0,1.0,0.0,21000.0,21000.0
622,1.0,0.0,1.0,91376.0,0.0,91376.0
623,0.0,1.0,1.0,0.0,21000.0,21000.0
624,1.0,0.0,1.0,77257.0,0.0,77257.0
625,1.0,0.0,1.0,46109.0,0.0,46109.0
626,1.0,0.0,1.0,221393.0,0.0,221393.0
627,48.0,0.0,48.0,1008000.0,0.0,1008000.0
628,0.0,1.0,1.0,0.0,21000.0,21000.0
629,1.0,0.0,1.0,31109.0,0.0,31109.0
630,1.0,0.0,1.0,441058.0,0.0,441058.0
631,1.0,0.0,1.0,108168.0,0.0,108168.0
632,2.0,0.0,2.0,889734.0,0.0,889734.0
633,0.0,9.0,9.0,0.0,4685117.0,4685117.0
634,12.0,0.0,12.0,2837961.0,0.0,2837961.0
635,0.0,17.0,17.0,0.0,3898934.0,3898934.0
636,0.0,1.0,1.0,0.0,21000.0,21000.0
637,0.0,1.0,1.0,0.0,21000.0,21000.0
638,1.0,0.0,1.0,54146.0,0.0,54146.0
639,0.0,9.0,9.0,0.0,351397.0,351397.0
640,0.0,1.0,1.0,0.0,21000.0,21000.0
641,0.0,1.0,1.0,0.0,21000.0,21000.0
642,1.0,0.0,1.0,21000.0,0.0,21000.0
643,0.0,1.0,1.0,0.0,21000.0,21000.0
644,0.0,1.0,1.0,0.0,21000.0,21000.0
645,1.0,0.0,1.0,129192.0,0.0,129192.0
646,1.0,0.0,1.0,215839.0,0.0,215839.0
647,1.0,0.0,1.0,21000.0,0.0,21000.0
648,0.0,1.0,1.0,0.0,21000.0,21000.0
649,1.0,0.0,1.0,21000.0,0.0,21000.0
650,1.0,0.0,1.0,21000.0,0.0,21000.0
651,34.0,15.0,49.0,1015818.0,315000.0,1330818.0
652,1.0,0.0,1.0,160652.0,0.0,160652.0
653,1.0,0.0,1.0,89118.0,0.0,89118.0
654,0.0,5.0,5.0,0.0,396790.0,396790.0
655,1.0,0.0,1.0,21000.0,0.0,21000.0
656,1.0,0.0,1.0,21000.0,0.0,21000.0
657,0.0,30.0,30.0,0.0,630000.0,630000.0
658,1.0,0.0,1.0,21000.0,0.0,21000.0
659,0.0,1.0,1.0,0.0,21000.0,21000.0
660,1.0,0.0,1.0,21000.0,0.0,21000.0
661,1.0,0.0,1.0,54572.0,0.0,54572.0
662,1.0,0.0,1.0,88597.0,0.0,88597.0
663,0.0,1.0,1.0,0.0,21000.0,21000.0
664,1.0,0.0,1.0,73225.0,0.0,73225.0
665,1.0,0.0,1.0,21000.0,0.0,21000.0
666,8.0,0.0,8.0,963219.0,0.0,963219.0
667,1.0,0.0,1.0,95913.0,0.0,95913.0
668,0.0,2.0,2.0,0.0,233112.0,233112.0
669,1.0,0.0,1.0,22920.0,0.0,22920.0
670,0.0,2.0,2.0,0.0,45840.0,45840.0
671,1.0,1.0,2.0,21000.0,21000.0,42000.0
672,1.0,0.0,1.0,21000.0,0.0,21000.0
673,1.0,0.0,1.0,33525.0,0.0,33525.0
674,2.0,0.0,2.0,1222515.0,0.0,1222515.0
675,0.0,2.0,2.0,0.0,1222515.0,1222515.0
676,1.0,0.0,1.0,171168.0,0.0,171168.0
677,1.0,0.0,1.0,40200.0,0.0,40200.0
678,0.0,28.0,28.0,0.0,1243517.0,1243517.0
679,3.0,0.0,3.0,90513.0,0.0,90513.0
680,0.0,1.0,1.0,0.0,21000.0,21000.0
681,1.0,0.0,1.0,21000.0,0.0,21000.0
682,1.0,0.0,1.0,135791.0,0.0,135791.0
683,0.0,3.0,3.0,0.0,389427.0,389427.0
684,1.0,0.0,1.0,40188.0,0.0,40188.0
685,2.0,0.0,2.0,181272.0,0.0,181272.0
686,1.0,0.0,1.0,46464.0,0.0,46464.0
687,0.0,1.0,1.0,0.0,46464.0,46464.0
688,1.0,0.0,1.0,21000.0,0.0,21000.0
689,2.0,0.0,2.0,53605.0,0.0,53605.0
690,0.0,1.0,1.0,0.0,32605.0,32605.0
691,1.0,0.0,1.0,21000.0,0.0,21000.0
692,0.0,1.0,1.0,0.0,21000.0,21000.0
693,1.0,0.0,1.0,21000.0,0.0,21000.0
694,0.0,1.0,1.0,0.0,21000.0,21000.0
695,2.0,0.0,2.0,85020.0,0.0,85020.0
696,0.0,2.0,2.0,0.0,107546.0,107546.0
697,4.0,1.0,5.0,838405.0,21000.0,859405.0
698,0.0,1.0,1.0,0.0,46214.0,46214.0
699,1.0,0.0,1.0,75523.0,0.0,75523.0
700,0.0,2.0,2.0,0.0,135891.0,135891.0
701,1.0,0.0,1.0,88597.0,0.0,88597.0
702,7.0,0.0,7.0,734783.0,0.0,734783.0
703,0.0,1.0,1.0,0.0,103195.0,103195.0
704,1.0,0.0,1.0,31097.0,0.0,31097.0
705,1.0,0.0,1.0,500870.0,0.0,500870.0
706,51.0,3.0,54.0,1071000.0,63000.0,1134000.0
707,1.0,1.0,2.0,98983.0,21000.0,119983.0
708,2.0,0.0,2.0,275829.0,0.0,275829.0
709,0.0,1.0,1.0,0.0,124050.0,124050.0
710,1.0,0.0,1.0,48513.0,0.0,48513.0
711,1.0,0.0,1.0,21000.0,0.0,21000.0
712,0.0,1.0,1.0,0.0,21000.0,21000.0
713,4.0,0.0,4.0,155855.0,0.0,155855.0
714,0.0,1.0,1.0,0.0,21000.0,21000.0
715,0.0,1.0,1.0,0.0,21000.0,21000.0
716,2.0,0.0,2.0,42000.0,0.0,42000.0
717,0.0,1.0,1.0,0.0,21000.0,21000.0
718,1.0,0.0,1.0,202456.0,0.0,202456.0
719,1.0,0.0,1.0,21000.0,0.0,21000.0
720,0.0,1.0,1.0,0.0,21000.0,21000.0
721,0.0,1.0,1.0,0.0,21000.0,21000.0
722,1.0,0.0,1.0,31097.0,0.0,31097.0
723,0.0,1.0,1.0,0.0,21000.0,21000.0
724,0.0,1.0,1.0,0.0,21000.0,21000.0
725,1.0,0.0,1.0,21000.0,0.0,21000.0
726,1.0,1.0,2.0,452364.0,21000.0,473364.0
727,68.0,0.0,68.0,3301009.0,0.0,3301009.0
728,0.0,1.0,1.0,0.0,25689.0,25689.0
729,1.0,0.0,1.0,36535.0,0.0,36535.0
730,0.0,25.0,25.0,0.0,877862.0,877862.0
731,9.0,0.0,9.0,358333.0,0.0,358333.0
732,1.0,0.0,1.0,199712.0,0.0,199712.0
733,1.0,0.0,1.0,63197.0,0.0,63197.0
734,1.0,0.0,1.0,19819.0,0.0,19819.0
735,0.0,121.0,121.0,0.0,4187823.0,4187823.0
736,1.0,0.0,1.0,46530.0,0.0,46530.0
737,0.0,1.0,1.0,0.0,46530.0,46530.0
738,1.0,0.0,1.0,39014.0,0.0,39014.0
739,0.0,7.0,7.0,0.0,332033.0,332033.0
740,1.0,0.0,1.0,21000.0,0.0,21000.0
741,0.0,1.0,1.0,0.0,21000.0,21000.0
742,115.0,0.0,115.0,2523369.0,0.0,2523369.0
743,0.0,1.0,1.0,0.0,21000.0,21000.0
744,2.0,0.0,2.0,355303.0,0.0,355303.0
745,1.0,0.0,1.0,21000.0,0.0,21000.0
746,1.0,0.0,1.0,48621.0,0.0,48621.0
747,1.0,0.0,1.0,21000.0,0.0,21000.0
748,0.0,50.0,50.0,0.0,1050000.0,1050000.0
749,1.0,0.0,1.0,46587.0,0.0,46587.0
750,0.0,2.0,2.0,0.0,93174.0,93174.0
751,0.0,1.0,1.0,0.0,21000.0,21000.0
752,1.0,0.0,1.0,47216.0,0.0,47216.0
753,0.0,9.0,9.0,0.0,424788.0,424788.0
754,1.0,0.0,1.0,123355.0,0.0,123355.0
755,1.0,0.0,1.0,278596.0,0.0,278596.0
756,1.0,0.0,1.0,36818.0,0.0,36818.0
757,1.0,0.0,1.0,21000.0,0.0,21000.0
758,0.0,1.0,1.0,0.0,21000.0,21000.0
759,1.0,0.0,1.0,110785.0,0.0,110785.0
760,0.0,2.0,2.0,0.0,343835.0,343835.0
761,1.0,0.0,1.0,21000.0,0.0,21000.0
762,2.0,0.0,2.0,42000.0,0.0,42000.0
763,0.0,1.0,1.0,0.0,21000.0,21000.0
764,1.0,0.0,1.0,21000.0,0.0,21000.0
765,0.0,1.0,1.0,0.0,21000.0,21000.0
766,1.0,0.0,1.0,42206.0,0.0,42206.0
767,0.0,67.0,67.0,0.0,2544966.0,2544966.0
768,2.0,0.0,2.0,42000.0,0.0,42000.0
769,0.0,1.0,1.0,0.0,21000.0,21000.0
770,2.0,0.0,2.0,320132.0,0.0,320132.0
771,1.0,0.0,1.0,21000.0,0.0,21000.0
772,1.0,0.0,1.0,21000.0,0.0,21000.0
773,0.0,1.0,1.0,0.0,21000.0,21000.0
774,1.0,0.0,1.0,141265.0,0.0,141265.0
775,4.0,0.0,4.0,133520.0,0.0,133520.0
776,0.0,1.0,1.0,0.0,43088.0,43088.0
777,0.0,1.0,1.0,0.0,21000.0,21000.0
778,1.0,0.0,1.0,187896.0,0.0,187896.0
779,0.0,1.0,1.0,0.0,21000.0,21000.0
780,0.0,1.0,1.0,0.0,21000.0,21000.0
781,1.0,0.0,1.0,2361738.0,0.0,2361738.0
782,1.0,0.0,1.0,31109.0,0.0,31109.0
783,2.0,0.0,2.0,341618.0,0.0,341618.0
784,0.0,1.0,1.0,0.0,21000.0,21000.0
785,0.0,1.0,1.0,0.0,21000.0,21000.0
786,1.0,1.0,2.0,21000.0,21000.0,42000.0
787,0.0,9.0,9.0,0.0,189000.0,189000.0
788,1.0,0.0,1.0,44569.0,0.0,44569.0
789,0.0,1.0,1.0,0.0,44569.0,44569.0
790,1.0,0.0,1.0,46739.0,0.0,46739.0
791,0.0,1.0,1.0,0.0,21000.0,21000.0
792,0.0,1.0,1.0,0.0,21000.0,21000.0
793,1.0,0.0,1.0,21000.0,0.0,21000.0
794,1.0,0.0,1.0,286092.0,0.0,286092.0
795,2.0,0.0,2.0,215593.0,0.0,215593.0
796,1.0,0.0,1.0,47193.0,0.0,47193.0
797,0.0,3.0,3.0,0.0,141303.0,141303.0
798,1.0,0.0,1.0,163530.0,0.0,163530.0
799,1.0,0.0,1.0,21000.0,0.0,21000.0
800,1.0,0.0,1.0,128023.0,0.0,128023.0
801,1.0,0.0,1.0,21000.0,0.0,21000.0
802,1.0,0.0,1.0,130733.0,0.0,130733.0
803,0.0,2.0,2.0,0.0,206639.0,206639.0
804,1.0,0.0,1.0,21000.0,0.0,21000.0
805,0.0,1.0,1.0,0.0,21000.0,21000.0
806,0.0,1.0,1.0,0.0,36745.0,36745.0
807,1.0,0.0,1.0,46625.0,0.0,46625.0
808,0.0,19.0,19.0,0.0,877157.0,877157.0
809,0.0,1.0,1.0,0.0,21000.0,21000.0
810,0.0,1.0,1.0,0.0,21000.0,21000.0
811,1.0,0.0,1.0,21000.0,0.0,21000.0
812,0.0,1.0,1.0,0.0,21000.0,21000.0
813,2.0,0.0,2.0,684714.0,0.0,684714.0
814,0.0,7.0,7.0,0.0,1722642.0,1722642.0
815,0.0,1.0,1.0,0.0,21000.0,21000.0
816,1.0,0.0,1.0,46121.0,0.0,46121.0
817,1.0,0.0,1.0,21000.0,0.0,21000.0
818,1.0,0.0,1.0,77257.0,0.0,77257.0
819,0.0,1.0,1.0,0.0,21000.0,21000.0
820,0.0,1.0,1.0,0.0,21000.0,21000.0
821,1.0,0.0,1.0,147147.0,0.0,147147.0
822,0.0,26.0,26.0,0.0,3359629.0,3359629.0
823,1.0,0.0,1.0,158730.0,0.0,158730.0
824,0.0,1.0,1.0,0.0,49181.0,49181.0
825,1.0,0.0,1.0,77257.0,0.0,77257.0
826,1.0,0.0,1.0,188304.0,0.0,188304.0
827,0.0,1.0,1.0,0.0,21000.0,21000.0
828,1.0,0.0,1.0,21000.0,0.0,21000.0
829,1.0,0.0,1.0,31097.0,0.0,31097.0
830,1.0,0.0,1.0,21000.0,0.0,21000.0
831,0.0,1.0,1.0,0.0,21000.0,21000.0
832,0.0,1.0,1.0,0.0,21000.0,21000.0
833,0.0,1.0,1.0,0.0,21000.0,21000.0
834,2.0,0.0,2.0,177150.0,0.0,177150.0
835,0.0,8.0,8.0,0.0,875125.0,875125.0
836,1.0,1.0,2.0,21000.0,21000.0,42000.0
837,1.0,0.0,1.0,21000.0,0.0,21000.0
838,0.0,1.0,1.0,0.0,21000.0,21000.0
839,1.0,0.0,1.0,119023.0,0.0,119023.0
840,1.0,0.0,1.0,392040.0,0.0,392040.0
841,0.0,9.0,9.0,0.0,3134766.0,3134766.0
842,1.0,0.0,1.0,152765.0,0.0,152765.0
843,2.0,0.0,2.0,89012.0,0.0,89012.0
844,0.0,5.0,5.0,0.0,174780.0,174780.0
845,1.0,0.0,1.0,160973.0,0.0,160973.0
846,1.0,0.0,1.0,285227.0,0.0,285227.0
847,0.0,1.0,1.0,0.0,285227.0,285227.0
848,1.0,0.0,1.0,215979.0,0.0,215979.0
849,1.0,0.0,1.0,48525.0,0.0,48525.0
850,1.0,0.0,1.0,607189.0,0.0,607189.0
851,0.0,1.0,1.0,0.0,607189.0,607189.0
852,9.0,0.0,9.0,189000.0,0.0,189000.0
853,0.0,1.0,1.0,0.0,21000.0,21000.0
854,3.0,0.0,3.0,63000.0,0.0,63000.0
855,0.0,1.0,1.0,0.0,21000.0,21000.0
856,1.0,0.0,1.0,21000.0,0.0,21000.0
857,0.0,1.0,1.0,0.0,21000.0,21000.0
858,7.0,0.0,7.0,431777.0,0.0,431777.0
859,1.0,0.0,1.0,21000.0,0.0,21000.0
860,0.0,1.0,1.0,0.0,21000.0,21000.0
861,1.0,0.0,1.0,46109.0,0.0,46109.0
862,0.0,1.0,1.0,0.0,21000.0,21000.0
863,1.0,1.0,2.0,109129.0,21000.0,130129.0
864,1.0,0.0,1.0,21000.0,0.0,21000.0
865,1.0,10.0,11.0,34542.0,210000.0,244542.0
866,1.0,0.0,1.0,33537.0,0.0,33537.0
867,1.0,0.0,1.0,178668.0,0.0,178668.0
868,1.0,0.0,1.0,184109.0,0.0,184109.0
869,1.0,0.0,1.0,97452.0,0.0,97452.0
870,0.0,3.0,3.0,0.0,265660.0,265660.0
871,2.0,0.0,2.0,296079.0,0.0,296079.0
872,1.0,0.0,1.0,48513.0,0.0,48513.0
873,2.0,0.0,2.0,290084.0,0.0,290084.0
874,9.0,0.0,9.0,1597347.0,0.0,1597347.0
875,0.0,1.0,1.0,0.0,21000.0,21000.0
876,1.0,0.0,1.0,21000.0,0.0,21000.0
877,1.0,0.0,1.0,21000.0,0.0,21000.0
878,0.0,2.0,2.0,0.0,42000.0,42000.0
879,38.0,0.0,38.0,847871.0,0.0,847871.0
880,0.0,1.0,1.0,0.0,21000.0,21000.0
881,0.0,1.0,1.0,0.0,21000.0,21000.0
882,4.0,2.0,6.0,84096.0,42192.0,126288.0
883,0.0,1.0,1.0,0.0,21000.0,21000.0
884,1.0,0.0,1.0,98003.0,0.0,98003.0
885,0.0,31.0,31.0,0.0,3253052.0,3253052.0
886,1.0,0.0,1.0,21000.0,0.0,21000.0
887,1.0,1.0,2.0,21000.0,21000.0,42000.0
888,2.0,0.0,2.0,175484.0,0.0,175484.0
889,0.0,1.0,1.0,0.0,21000.0,21000.0
890,1.0,0.0,1.0,31097.0,0.0,31097.0
891,3.0,0.0,3.0,439711.0,0.0,439711.0
892,1.0,0.0,1.0,183785.0,0.0,183785.0
893,0.0,1.0,1.0,0.0,21000.0,21000.0
894,6.0,4.0,10.0,142193.0,84000.0,226193.0
895,0.0,1.0,1.0,0.0,21000.0,21000.0
896,0.0,1.0,1.0,0.0,21000.0,21000.0
897,1.0,0.0,1.0,21000.0,0.0,21000.0
898,1.0,0.0,1.0,31097.0,0.0,31097.0
899,0.0,1.0,1.0,0.0,21000.0,21000.0
900,1.0,0.0,1.0,21000.0,0.0,21000.0
901,0.0,1.0,1.0,0.0,21000.0,21000.0
902,1.0,0.0,1.0,126425.0,0.0,126425.0
903,1.0,0.0,1.0,21000.0,0.0,21000.0
904,0.0,1.0,1.0,0.0,21000.0,21000.0
905,1.0,0.0,1.0,26763.0,0.0,26763.0
906,0.0,5.0,5.0,0.0,201530.0,201530.0
907,1.0,0.0,1.0,255316.0,0.0,255316.0
908,0.0,17.0,17.0,0.0,2669322.0,2669322.0
909,0.0,1.0,1.0,0.0,21000.0,21000.0
910,1.0,0.0,1.0,48209.0,0.0,48209.0
911,2.0,0.0,2.0,1208568.0,0.0,1208568.0
912,2.0,0.0,2.0,488256.0,0.0,488256.0
913,0.0,1.0,1.0,0.0,21000.0,21000.0
914,0.0,1.0,1.0,0.0,21000.0,21000.0
915,0.0,1.0,1.0,0.0,21000.0,21000.0
916,1.0,0.0,1.0,19849.0,0.0,19849.0
917,0.0,3.0,3.0,0.0,59547.0,59547.0
918,0.0,1.0,1.0,0.0,21000.0,21000.0
919,1.0,1.0,2.0,46507.0,21000.0,67507.0
920,0.0,8.0,8.0,0.0,371504.0,371504.0
921,1.0,0.0,1.0,338996.0,0.0,338996.0
922,2.0,0.0,2.0,42000.0,0.0,42000.0
923,1.0,1.0,2.0,31109.0,21000.0,52109.0
924,1.0,0.0,1.0,21000.0,0.0,21000.0
925,0.0,4.0,4.0,0.0,274420.0,274420.0
926,1.0,0.0,1.0,21000.0,0.0,21000.0
927,43.0,64.0,107.0,903161.0,1344000.0,2247161.0
928,1.0,0.0,1.0,39285.0,0.0,39285.0
929,0.0,8.0,8.0,0.0,277508.0,277508.0
930,9.0,0.0,9.0,876188.0,0.0,876188.0
931,1.0,0.0,1.0,21000.0,0.0,21000.0
932,0.0,1.0,1.0,0.0,21000.0,21000.0
933,1.0,0.0,1.0,240516.0,0.0,240516.0
934,0.0,1.0,1.0,0.0,240516.0,240516.0
935,1.0,0.0,1.0,205576.0,0.0,205576.0
936,0.0,1.0,1.0,0.0,21000.0,21000.0
937,1.0,0.0,1.0,197226.0,0.0,197226.0
938,0.0,1.0,1.0,0.0,21000.0,21000.0
939,1.0,0.0,1.0,25918.0,0.0,25918.0
940,1.0,0.0,1.0,171226.0,0.0,171226.0
941,0.0,1.0,1.0,0.0,21000.0,21000.0
942,2.0,0.0,2.0,609002.0,0.0,609002.0
943,0.0,2.0,2.0,0.0,609002.0,609002.0
944,1.0,0.0,1.0,48885.0,0.0,48885.0
945,1.0,0.0,1.0,65613.0,0.0,65613.0
946,0.0,1.0,1.0,0.0,21000.0,21000.0
947,1.0,0.0,1.0,21000.0,0.0,21000.0
948,0.0,1.0,1.0,0.0,21000.0,21000.0
949,0.0,2.0,2.0,0.0,42000.0,42000.0
950,1.0,0.0,1.0,220009.0,0.0,220009.0
951,0.0,65.0,65.0,0.0,7924695.0,7924695.0
952,1.0,1.0,2.0,21000.0,21000.0,42000.0
953,1.0,0.0,1.0,158662.0,0.0,158662.0
954,1.0,0.0,1.0,48764.0,0.0,48764.0
955,1.0,0.0,1.0,165018.0,0.0,165018.0
956,0.0,12.0,12.0,0.0,1504028.0,1504028.0
957,1.0,0.0,1.0,235948.0,0.0,235948.0
958,2.0,0.0,2.0,339452.0,0.0,339452.0
959,1.0,0.0,1.0,123644.0,0.0,123644.0
960,1.0,0.0,1.0,21000.0,0.0,21000.0
961,1.0,1.0,2.0,46342.0,21000.0,67342.0
962,1.0,0.0,1.0,21000.0,0.0,21000.0
963,0.0,18.0,18.0,0.0,378000.0,378000.0
964,0.0,1.0,1.0,0.0,21000.0,21000.0
965,2.0,0.0,2.0,274359.0,0.0,274359.0
966,0.0,2.0,2.0,0.0,135137.0,135137.0
967,1.0,0.0,1.0,21000.0,0.0,21000.0
968,0.0,1.0,1.0,0.0,21000.0,21000.0
969,1.0,0.0,1.0,21000.0,0.0,21000.0
970,23.0,0.0,23.0,1987257.0,0.0,1987257.0
971,0.0,23.0,23.0,0.0,1987257.0,1987257.0
972,0.0,1.0,1.0,0.0,21000.0,21000.0
973,0.0,1.0,1.0,0.0,21000.0,21000.0
974,0.0,1.0,1.0,0.0,21000.0,21000.0
975,0.0,1.0,1.0,0.0,21000.0,21000.0
976,1.0,0.0,1.0,46665.0,0.0,46665.0
977,0.0,9.0,9.0,0.0,390524.0,390524.0
978,1.0,0.0,1.0,70350.0,0.0,70350.0
979,0.0,3.0,3.0,0.0,228474.0,228474.0
980,1.0,0.0,1.0,191631.0,0.0,191631.0
981,3.0,0.0,3.0,234618.0,0.0,234618.0
982,0.0,9.0,9.0,0.0,914646.0,914646.0
983,0.0,1.0,1.0,0.0,21000.0,21000.0
984,1.0,0.0,1.0,21000.0,0.0,21000.0
985,1.0,0.0,1.0,100804.0,0.0,100804.0
986,1.0,0.0,1.0,226010.0,0.0,226010.0
